Date,vix,vxn,vxd,spy.PERMNO,spy.PRC,spy.OPENPRC,dia.PERMNO,dia.PRC,dia.OPENPRC,qqq.PERMNO,qqq.PRC,qqq.OPENPRC
3/4/2002,20.5,38.25,19.86,84398,115.75,113.901,85765,105.92,104.2,86755,37.15,35.702
3/5/2002,20.3,39.15,20.53,84398,115.38,115.33,85765,104.78,105.35,86755,37.42,36.938
3/6/2002,19.94,38.95,19.51,84398,116.75,115.1,85765,105.93,104.64,86755,37.6,37.08
3/7/2002,20.04,39.42,19.97,84398,116.5,117.361,85765,105.62,106.49,86755,37.68,38.12
3/8/2002,19.27,37.98,19.75,84398,116.99,117.381,85765,105.99,106.49,86755,38.67,38.231
3/11/2002,19.84,38.47,19.73,84398,117.24,116.891,85765,106.11,105.75,86755,38.53,38.35
3/12/2002,19.59,39.16,19.74,84398,117.17,116.109,85765,106.63,105.28,86755,38,37.579
3/13/2002,19.46,39.42,20.03,84398,116.04,116.631,85765,105.32,105.97,86755,37.08,37.41
3/14/2002,19.2,37.86,19.63,84398,115.88,116.04,85765,105.38,105.33,86755,36.86,37.069
3/15/2002,18.42,36.19,18.82,84398,116.65,115.97,85765,106.15,105.5,86755,37.23,36.899
3/18/2002,18.93,35.13,18.91,84398,116.67,117.1,85765,105.65,106.35,86755,37.44,37.635
3/19/2002,18.16,34.73,18.05,84398,117.45,117.301,85765,106.69,106.4,86755,37.38,37.609
3/20/2002,18.46,34.4,18.59,84398,115.24,116.5,85765,104.94,105.93,86755,36.06,36.879
3/21/2002,18.15,32.86,18.42,84398,115.29,115.3,85765,104.57,105,86755,37.02,36.15
3/22/2002,17.77,33.21,18.09,84398,115.04,115.5,85765,104.23,104.76,86755,36.68,36.944
3/25/2002,18.48,35.29,18.52,84398,113.61,115.091,85765,103,104.19,86755,35.56,36.69
3/26/2002,18.13,34.22,18.19,84398,114.27,113.521,85765,103.77,102.86,86755,35.89,35.427
3/27/2002,17.7,33.26,17.64,84398,114.57,114.033,85765,104.3,103.55,86755,35.61,35.637
3/28/2002,17.4,32.46,17.87,84398,114.52,114.97,85765,103.71,104.6,86755,36.06,36.02
4/1/2002,18.73,33.26,18.92,84398,114.57,114.23,85765,103.36,103.36,86755,36.75,35.8
4/2/2002,19.16,35.47,18.95,84398,113.94,113.98,85765,103.16,102.98,86755,35.09,35.986
4/3/2002,20.2,36.64,19.58,84398,113.14,114.011,85765,102.34,103.56,86755,35.03,35.3
4/4/2002,19.78,35.84,19.57,84398,112.67,112.6,85765,102.23,101.95,86755,34.76,34.508
4/5/2002,19.13,36.05,19.21,84398,112.69,113.19,85765,102.94,103.02,86755,34.37,35.01
4/8/2002,19.61,36.3,19.8,84398,112.93,111.32,85765,102.7,101.3,86755,34.8,33.479
4/9/2002,19.47,37.43,19.23,84398,112.14,113.189,85765,102.27,103.17,86755,33.59,34.78
4/10/2002,18.19,37.22,17.87,84398,113.41,112.101,85765,103.9,102.42,86755,33.84,33.76
4/11/2002,20.3,38.23,19.22,84398,110.59,112.893,85765,101.75,103.43,86755,33,33.66
4/12/2002,19.42,37.38,19.42,84398,111.42,111.029,85765,101.99,102.4,86755,33.52,33.325
4/15/2002,19.82,37.85,19.71,84398,110.57,111.62,85765,101.02,102.22,86755,33.79,33.803
4/16/2002,18.11,35.22,17.78,84398,113.2,111.702,85765,103.14,102.27,86755,35.2,34.431
4/17/2002,18.43,34.97,18.45,84398,112.96,113.39,85765,102.41,103.42,86755,35.02,35.4
4/18/2002,19.29,35.1,19.57,84398,112.47,112.9,85765,101.98,102.4,86755,34.35,34.785
4/19/2002,18.3,34.3,17.53,84398,112.88,113.2,85765,102.6,102.85,86755,34.46,35.058
4/22/2002,19.77,35.77,19.34,84398,111,112.38,85765,101.38,102.2,86755,33.59,34.01
4/23/2002,20.28,36.08,19.31,84398,110.52,111.09,85765,101.12,101.55,86755,33.01,33.598
4/24/2002,20.77,36.53,19.77,84398,109.41,110.56,85765,100.25,101.12,86755,32.5,33.213
4/25/2002,20.95,36.54,19.78,84398,109.47,109.21,85765,100.5,100,86755,32.42,32.308
4/26/2002,22.14,38.19,21.14,84398,107.39,109.79,85765,98.84,100.9,86755,31.04,32.662
4/29/2002,24.05,41.86,22.45,84398,106.86,107.931,85765,98.2,99.35,86755,31.12,31.244
4/30/2002,21.91,39.79,21.01,84398,107.86,107.02,85765,99.49,98.67,86755,31.73,31.032
5/1/2002,20.06,40.47,19.65,84398,109.18,107.97,85765,100.94,99.64,86755,31.56,31.67
5/2/2002,20.07,40.8,19.73,84398,108.76,109.1,85765,101.06,100.69,86755,30.51,31.398
5/3/2002,20.19,42.44,20.04,84398,107.58,108.6,85765,99.96,100.73,86755,29.74,30.47
5/6/2002,22.56,45.69,20.96,84398,105.47,107.647,85765,98.1,99.96,86755,28.97,29.637
5/7/2002,21.94,46.96,21.63,84398,105.1,106.109,85765,98.2,98.84,86755,28.7,29.27
5/8/2002,20.39,43.78,19.87,84398,109.01,107.053,85765,101.28,99.89,86755,31.77,30.13
5/9/2002,21.56,45.13,20.27,84398,107.75,108.65,85765,100.5,101.06,86755,30.95,31.578
5/10/2002,22.41,47.12,20.94,84398,105.72,107.97,85765,99.49,100.72,86755,29.56,31.014
5/13/2002,20.72,46.64,19.77,84398,107.87,106.22,85765,101.24,99.92,86755,30.76,29.87
5/14/2002,19.35,44.58,18.12,84398,110.22,109.62,85765,103.1,102.75,86755,32.57,32.055
5/15/2002,19.19,44.01,17.25,84398,109.79,109.5,85765,102.93,102.66,86755,32.81,32.082
5/16/2002,18.5,43.34,17.57,84398,110.36,109.7,85765,103.18,102.64,86755,32.86,32.542
5/17/2002,17.7,41.54,16.8,84398,110.9,110.66,85765,103.43,103.22,86755,32.93,33.29
5/20/2002,19.24,42.48,17.99,84398,109.7,110.64,85765,102.49,103.08,86755,32.21,32.6
5/21/2002,20.05,43.49,18.5,84398,108.7,110.11,85765,101.38,102.8,86755,31.33,32.369
5/22/2002,19.58,42.76,19.41,84398,108.94,108.22,85765,101.59,101.01,86755,31.4,30.99
5/23/2002,18.23,41.69,17.71,84398,110.1,109.261,85765,102.26,102,86755,32.03,31.63
5/24/2002,18.9,41.62,18.3,84398,108.69,109.98,85765,101.02,102,86755,31.24,31.592
5/28/2002,20.31,43.06,19.7,84398,108.1,109.05,85765,100.14,101.34,86755,31.1,31.471
5/29/2002,20.39,43.4,20.02,84398,107.3,107.629,85765,99.35,99.66,86755,30.28,30.665
5/30/2002,20.61,42.44,20.34,84398,107,106.551,85765,99.34,98.96,86755,30.54,30.013
5/31/2002,19.98,42.94,19.93,84398,107.22,107.4,85765,99.25,99.85,86755,30.04,30.76
6/3/2002,23.37,45.03,22.04,84398,104.37,107.09,85765,96.95,99.28,86755,28.98,30.008
6/4/2002,23.89,45.5,23.05,84398,104.63,104.15,85765,97.11,96.98,86755,29.36,28.751
6/5/2002,22.61,44.6,21.96,84398,105.61,104.95,85765,98.23,97.28,86755,29.66,29.421
6/6/2002,24.16,46.04,23.59,84398,103.46,105.543,85765,96.53,98.12,86755,28.88,29.511
6/7/2002,23.51,47.36,23.01,84398,103.34,101.789,85765,96.22,95.32,86755,28.3,27.63
6/10/2002,23.72,48.19,22.81,84398,103.74,103.243,85765,96.69,96.25,86755,28.25,28.36
6/11/2002,24.45,48.83,23.56,84398,101.96,104.131,85765,95.37,97.15,86755,27.46,28.6
6/12/2002,24.15,48.41,23.37,84398,102.58,101.71,85765,96.49,95.14,86755,27.86,27.249
6/13/2002,25.02,49.53,24.16,84398,101.55,102.13,85765,95.38,96.06,86755,27.68,27.765
6/14/2002,25.96,49.79,25.23,84398,101.4,100.31,85765,95,94.01,86755,27.62,26.862
6/17/2002,24.64,49.65,23.81,84398,104.12,101.921,85765,97.07,95.55,86755,28.56,28.002
6/18/2002,24.24,49.3,23.47,84398,104.97,103.74,85765,97.9,96.75,86755,29.02,28.317
6/19/2002,26.06,50,25.35,84398,102.52,103.5,85765,95.81,96.51,86755,27.34,28.104
6/20/2002,27.48,51.91,26.7,84398,101.21,102.265,85765,94.47,95.64,86755,26.46,27.27
6/21/2002,27.23,52.04,26.51,84398,99.28,100.47,85765,92.82,93.77,86755,25.82,26.367
6/24/2002,26.98,51.91,25.88,84398,99.8,98.61,85765,93.15,92.019,86755,26.33,25.457
6/25/2002,27.84,53.33,26.35,84398,97.56,100.303,85765,91.17,93.74,86755,25.46,26.584
6/26/2002,28.42,56.35,27.45,84398,97.72,95.2,85765,91.23,89.36,86755,25.45,24.438
6/27/2002,26.29,55.69,25.73,84398,99.43,98.5,85765,92.86,92.16,86755,26.21,26
6/28/2002,25.4,51.44,24.87,84398,98.96,99.243,85765,92.53,92.62,86755,26.1,26.05
7/1/2002,27.11,51.76,25.52,84398,97.03,99.187,85765,91.06,92.67,86755,24.85,25.978
7/2/2002,28.96,53,26.6,84398,94.97,96.869,85765,90.25,91.04,86755,23.95,24.608
7/3/2002,29.42,52.62,27.01,84398,95.51,94.62,85765,90.63,89.8,86755,24.75,23.852
7/5/2002,27.11,49.71,25.53,84398,99.31,96.78,85765,94.17,91.6,86755,26.34,25.264
7/8/2002,28.25,52.42,27.07,84398,98.07,98.98,85765,92.96,93.65,86755,25.38,26.2
7/9/2002,30.22,54.85,27.94,84398,95.6,97.73,85765,91.19,92.78,86755,24.66,25.251
7/10/2002,34.1,56.75,30.27,84398,92.12,96,85765,88.3,91.55,86755,23.9,24.998
7/11/2002,33.85,59.14,29.71,84398,92.87,91.763,85765,88.14,87.61,86755,24.8,23.767
7/12/2002,32.94,56.96,28.46,84398,91.85,93.333,85765,86.65,88.5,86755,24.8,25.25
7/15/2002,35.03,60.66,29.71,84398,92.34,91.643,85765,86.79,86.41,86755,25.57,24.688
7/16/2002,36.65,59.77,34.21,84398,90.56,91.127,85765,85.05,85.5,86755,25.19,25.252
7/17/2002,35.45,56.83,32.68,84398,90.74,92.46,85765,85.46,86.62,86755,25.65,26.077
7/18/2002,35.12,55.68,32.31,84398,87.8,90.703,85765,83.85,85.56,86755,24.73,25.389
7/19/2002,38.17,53.62,33.08,84398,84.71,86.767,85765,80,82.597,86755,23.99,24.332
7/22/2002,41.87,56.27,35,84398,82.2,84.107,85765,78.06,79.37,86755,23.4,23.855
7/23/2002,44.92,57.78,41.81,84398,79.95,82.55,85765,77.17,78.33,86755,22.4,23.453
7/24/2002,39.86,57.29,39.5,84398,84.72,78.137,85765,82.1,75.75,86755,23.62,21.816
7/25/2002,39.27,60.28,39.45,84398,84,84.275,85765,81.78,81.75,86755,22.25,23.258
7/26/2002,35.51,59.35,36.28,84398,85.6,84.653,85765,82.85,82.55,86755,22.67,22.569
7/29/2002,31.33,51.75,31.65,84398,89.77,87.508,85765,86.72,84.4,86755,23.83,23.277
7/30/2002,31.92,50.04,31.88,84398,90.94,89.323,85765,87.05,86.35,86755,24.31,23.731
7/31/2002,32.03,50.82,31.69,84398,91.16,90.497,85765,87.15,86.63,86755,23.85,24.003
8/1/2002,36.95,52.45,34.72,84398,88.78,90.88,85765,84.87,86.86,86755,22.73,23.74
8/2/2002,41.29,56.04,40.12,84398,86.79,88.5,85765,83.2,84.7,86755,22.25,22.78
8/5/2002,45.08,58.59,41.85,84398,83.77,86.498,85765,80.47,82.9,86755,21.44,22.11
8/6/2002,42.03,56.7,40.36,84398,86.59,85.233,85765,83,82.05,86755,22.5,21.804
8/7/2002,38.73,60.07,38.44,84398,88.1,87.879,85765,84.65,84.014,86755,22.8,23.201
8/8/2002,36.33,53.77,36.04,84398,90.95,88.423,85765,87.25,85.085,86755,23.57,22.757
8/9/2002,35.33,51.95,35.13,84398,91.29,90.1,85765,87.6,86.55,86755,23.33,23.207
8/12/2002,37.05,53.23,38.69,84398,90.62,89.997,85765,86.99,86.385,86755,23.4,23.05
8/13/2002,35.82,53.11,37.21,84398,88.97,90.15,85765,84.95,86.536,86755,22.6,23.23
8/14/2002,32.36,48.27,34.39,84398,92.22,89.02,85765,87.47,85,86755,24.04,22.67
8/15/2002,29.43,46.11,33.18,84398,93.5,92.847,85765,88.33,88.05,86755,24.53,24.243
8/16/2002,28.81,45.01,30.06,84398,93.22,92.82,85765,87.73,87.62,86755,24.7,24.13
8/19/2002,28.61,42.08,29.44,84398,95.4,93.46,85765,89.92,87.53,86755,25.3,24.77
8/20/2002,29.59,43.18,30.08,84398,94.39,94.822,85765,89,89.32,86755,25.19,25.188
8/21/2002,28.23,42.4,29.73,84398,95.75,95.063,85765,89.95,89.45,86755,25.75,25.396
8/22/2002,27.75,41.91,28.49,84398,96.68,95.493,85765,90.63,89.75,86755,26.16,25.748
8/23/2002,29.32,42.2,29.22,84398,94.6,96.017,85765,88.72,89.89,86755,25.15,25.802
8/26/2002,29.89,44.71,30.71,84398,95.26,94.91,85765,89.33,88.998,86755,25.25,25.3
8/27/2002,30.11,46.6,30.8,84398,94.16,95.7,85765,88.5,89.985,86755,24.37,25.431
8/28/2002,33.32,49.91,32.48,84398,92.1,93.287,85765,87.08,87.763,86755,23.48,24.026
8/29/2002,33.67,49.97,33.76,84398,92.14,91.27,85765,86.75,86.204,86755,23.79,23.2
8/30/2002,32.64,50.32,33.37,84398,91.78,91.686,85765,86.52,86.2,86755,23.49,23.62
9/3/2002,39.97,54.18,38.65,84398,88.28,90.735,85765,83.16,85.52,86755,22.64,23.06
9/4/2002,37.44,53.12,37.06,84398,89.54,88.615,85765,84.14,83.595,86755,22.73,22.5
9/5/2002,38.86,54.21,37.66,84398,88.78,88.49,85765,83.4,83.138,86755,22.17,22.4
9/6/2002,36.33,51.83,36.6,84398,90,89.75,85765,84.52,84.313,86755,22.85,22.66
9/9/2002,36.45,52.18,36.69,84398,90.66,89.1,85765,85.18,83.883,86755,23.08,22.677
9/10/2002,35.08,50.69,35.15,84398,91.7,91.14,85765,86.49,85.77,86755,23.65,23.23
9/11/2002,34.81,50.26,34.94,84398,91.13,92.47,85765,85.68,87.396,86755,23.45,24.12
9/12/2002,37.5,52.23,36.38,84398,89.45,90.753,85765,84.14,85.32,86755,22.81,23.237
9/13/2002,35.82,51.13,36.63,84398,89.67,88.698,85765,83.53,83.44,86755,22.99,22.6
9/16/2002,36.74,52.52,36.85,84398,89.89,89.317,85765,84.15,83.05,86755,22.66,22.86
9/17/2002,38.01,54.1,37.52,84398,87.83,90.89,85765,82.16,85.02,86755,22.18,23.05
9/18/2002,37.52,53.39,38.04,84398,86.95,87.017,85765,81.42,81.412,86755,21.93,22.01
9/19/2002,40.65,55.76,40.57,84398,84.7,85.995,85765,79.64,80.495,86755,21.58,21.7
9/20/2002,38.98,52.03,38.74,84398,84.35,84.92,85765,79.67,79.88,86755,21.67,21.831
9/23/2002,39.68,53.79,39.62,84398,83.66,83.65,85765,78.8,79.027,86755,21.02,21.45
9/24/2002,40.52,53.34,40.12,84398,82.31,82.44,85765,77.07,77.71,86755,21.03,20.687
9/25/2002,37.33,51.12,37.78,84398,84.35,83.373,85765,78.66,78.05,86755,21.87,21.35
9/26/2002,34.6,51.11,35.72,84398,85.73,85.02,85765,79.81,79.18,86755,21.6,22.16
9/27/2002,36.97,50.36,36.82,84398,82.75,85,85765,76.85,79.21,86755,21.31,21.55
9/30/2002,39.69,53.46,38.85,84398,81.79,82,85765,76,76.05,86755,20.72,21.07
10/1/2002,34.12,51.43,35.12,84398,85.72,82.438,85765,80,76.67,86755,21.98,20.91
10/2/2002,36.83,51.4,36.46,84398,83.15,84.69,85765,77.92,79.06,86755,21.25,21.51
10/3/2002,37.31,51.3,37.17,84398,82.31,83.14,85765,77.38,78.48,86755,20.74,21.06
10/4/2002,39.46,52.31,37.7,84398,80.8,82.8,85765,75.96,77.939,86755,20.35,20.94
10/7/2002,42.64,55.19,39.74,84398,79.13,80.065,85765,74.74,75.23,86755,20.16,20.26
10/8/2002,41.02,54.42,39.3,84398,80.37,79.81,85765,75.39,75.293,86755,20.2,20.28
10/9/2002,42.13,54.4,39.92,84398,78.1,79.09,85765,73.12,74.03,86755,20.06,19.94
10/10/2002,37.55,55.18,41.1,84398,80.63,77.94,85765,75.42,73,86755,21.08,20.1
10/11/2002,35.7,52.88,38.43,84398,84.16,82.1,85765,78.99,76.75,86755,22.22,21.55
10/14/2002,36.04,53.56,38.25,84398,84.63,83.2,85765,78.94,77.95,86755,22.48,21.87
10/15/2002,34.02,50.86,36.39,84398,88.7,86.991,85765,82.8,81.5,86755,23.56,23.44
10/16/2002,36,51.65,37.02,84398,86.55,87.417,85765,80.8,81.61,86755,22.78,22.718
10/17/2002,34.1,50,35.5,84398,88.27,88.87,85765,82.84,83.34,86755,23.55,23.6
10/18/2002,33.53,48.69,35.63,84398,88.64,87.65,85765,83.1,82.143,86755,23.81,23.28
10/21/2002,33.11,47.06,33.88,84398,90.17,88.121,85765,85.42,82.5,86755,24.29,23.52
10/22/2002,34.09,48.3,34.41,84398,89.52,89.05,85765,84.73,84.39,86755,24.14,23.738
10/23/2002,33.2,46.98,34.77,84398,90.2,88.77,85765,85.23,84,86755,24.6,23.85
10/24/2002,34.03,48.31,35.16,84398,88.36,90.75,85765,83.03,85.68,86755,23.98,24.68
10/25/2002,30,44.89,31.97,84398,90.2,88.215,85765,84.63,82.82,86755,24.62,23.99
10/28/2002,31.07,46.83,32.8,84398,89.61,91.15,85765,84.03,85.56,86755,24.49,25
10/29/2002,32.27,47.62,32.82,84398,88.57,89.08,85765,83.71,83.71,86755,23.92,24.31
10/30/2002,31.23,46.06,32.56,84398,89.43,88.68,85765,84.35,83.887,86755,24.56,24.068
10/31/2002,31.14,46.57,31.75,84398,88.52,89.66,85765,83.75,84.59,86755,24.55,24.66
11/1/2002,29.3,43.64,30.96,84398,90.27,88.35,85765,85.3,83.5,86755,25.25,24.378
11/4/2002,30.82,45.52,30.85,84398,91.13,91.8,85765,85.7,86.58,86755,25.9,26.05
11/5/2002,31.23,46.93,30.9,84398,91.85,90.84,85765,86.9,85.52,86755,26.1,25.71
11/6/2002,30.73,45.12,31.02,84398,93.04,92.48,85765,88.05,87.48,86755,26.47,26.29
11/7/2002,31.42,47.35,31.34,84398,90.76,92.027,85765,86.05,87.2,86755,25.54,25.99
11/8/2002,29.41,46.1,31.1,84398,89.65,90.53,85765,85.28,85.92,86755,25.07,25.49
11/11/2002,31.3,51.3,33.97,84398,88.26,89.515,85765,83.96,85.15,86755,24.31,24.95
11/12/2002,30.58,50.54,33.79,84398,88.96,88.66,85765,84.3,84.26,86755,24.93,24.4
11/13/2002,31.24,49.42,32.81,84398,89.05,88.32,85765,84.6,83.73,86755,25.23,24.7
11/14/2002,28.67,47.47,30.7,84398,90.73,90.07,85765,85.65,85.21,86755,26.1,25.58
11/15/2002,26.65,43.74,29.21,84398,91.4,90,85765,85.88,84.75,86755,26.44,25.902
11/18/2002,27.66,43.77,28.73,84398,90.48,92.15,85765,84.91,86.5,86755,26.05,26.715
11/19/2002,27.41,41.55,28.52,84398,90.36,90.02,85765,85.06,84.45,86755,25.65,25.8
11/20/2002,25.32,39.49,25.27,84398,92.37,89.98,85765,86.93,84.7,86755,26.74,25.56
11/21/2002,23.81,40.21,24.07,84398,94.09,92.6,85765,88.74,87.19,86755,27.73,26.93
11/22/2002,23.16,41.03,23.88,84398,93.42,93.48,85765,88.19,88.25,86755,27.72,27.37
11/25/2002,24.07,41.83,23.68,84398,93.48,93.43,85765,88.48,88.18,86755,27.99,27.76
11/26/2002,25.97,43.8,25.33,84398,91.7,93.074,85765,86.9,87.94,86755,27.05,27.78
11/27/2002,27.25,42.79,25.44,84398,94.28,92.52,85765,89.53,87.653,86755,27.91,27.53
11/29/2002,27.5,44.56,26.73,84398,93.98,94.8,85765,88.9,89.7,86755,27.72,28.21
12/2/2002,27.46,45.55,27.02,84398,94.13,95.47,85765,88.87,90.4,86755,28,28.42
12/3/2002,28.33,47.25,27.76,84398,92.87,93.25,85765,87.93,88.203,86755,27.17,27.55
12/4/2002,28.92,47.93,28.09,84398,92.45,91.77,85765,87.75,86.94,86755,26.57,26.56
12/5/2002,30.1,48.05,28.92,84398,91.43,92.7,85765,86.62,87.97,86755,26.2,26.95
12/6/2002,28.88,46.37,29.27,84398,92.03,90.12,85765,86.83,85.44,86755,26.47,25.81
12/9/2002,30.78,47.9,30.58,84398,89.5,91.07,85765,84.76,85.97,86755,25.22,26.22
12/10/2002,28.76,47.13,29.58,84398,90.7,90.02,85765,85.75,85.34,86755,25.6,25.42
12/11/2002,27.76,46.8,28.84,84398,90.78,90.42,85765,85.99,85.498,86755,25.72,25.44
12/12/2002,27.29,45.93,27.9,84398,90.77,91.2,85765,85.65,86.25,86755,25.86,26
12/13/2002,28.18,44.6,28.96,84398,89.34,89.91,85765,84.37,84.84,86755,25.04,25.52
12/16/2002,26.24,44.45,27.05,84398,91.65,89.82,85765,86.7,84.937,86755,25.85,25.22
12/17/2002,26.66,43.7,27.2,84398,90.85,91.372,85765,85.57,86.13,86755,25.93,25.81
12/18/2002,28.29,41.99,28.21,84398,89.8,90.32,85765,84.8,85.15,86755,25.38,25.55
12/19/2002,30.21,42.62,30.65,84398,89.16,89.35,85765,84.01,84.376,86755,25.06,25.171
12/20/2002,26.71,41.06,27.69,84398,89.99,89.2,85765,85.35,84.34,86755,25.32,25.33
12/23/2002,26.2,41.43,27.57,84398,90.02,89.59,85765,85.14,84.82,86755,25.67,25.18
12/24/2002,26.49,39.69,27.3,84398,89.355,89.59,85765,84.63,84.68,86755,25.35,25.5
12/26/2002,27.37,40.06,27.89,84398,89.39,89.7,85765,84.55,84.9,86755,25.28,25.53
12/27/2002,29.55,40.97,29.88,84398,87.38,88.96,85765,82.96,84.1,86755,24.82,25.18
12/30/2002,29.62,42.74,30.09,84398,88.11,87.797,85765,83.35,83.3,86755,24.63,24.84
12/31/2002,28.62,42.95,29.47,84398,88.23,87.99,85765,83.51,83.28,86755,24.37,24.54
1/2/2003,25.39,42.52,26.5,84398,91.07,88.85,85765,86.18,84.15,86755,25.4,24.72
1/3/2003,24.68,42.02,25.84,84398,91.35,90.91,85765,86.36,86,86755,25.68,25.46
1/6/2003,24.91,40.94,26.12,84398,92.96,91.24,85765,87.67,86.3,86755,26.32,25.71
1/7/2003,25.13,40.36,25.54,84398,92.73,92.9,85765,87.72,87.65,86755,26.65,26.41
1/8/2003,25.53,41.83,26.44,84398,91.39,92.2,85765,86.17,87.2,86755,25.9,26.39
1/9/2003,24.25,39.46,25.02,84398,92.81,91.821,85765,87.78,86.65,86755,26.7,26.24
1/10/2003,24.32,38.66,24.74,84398,93.06,91.95,85765,87.99,86.92,86755,27.1,26.35
1/13/2003,24.9,38.46,25.15,84398,93.03,93.54,85765,88.09,88.51,86755,26.94,27.33
1/14/2003,24.57,37.88,25.56,84398,93.33,92.69,85765,88.44,87.8,86755,27.08,26.91
1/15/2003,25.51,39.5,25.45,84398,92.4,93.54,85765,87.68,88.6,86755,26.74,27.24
1/16/2003,25.01,38.98,25.18,84398,92.02,92.5,85765,87.3,87.75,86755,26.44,26.79
1/17/2003,25.7,36.53,25.49,84398,90.66,90.99,85765,86.11,86.42,86755,25.31,25.904
1/21/2003,27.59,38.57,27.54,84398,89.25,90.87,85765,84.68,86.35,86755,25.03,25.41
1/22/2003,29.01,38.98,28.73,84398,88.17,88.77,85765,83.36,84.13,86755,24.93,24.968
1/23/2003,27.53,38.91,26.88,84398,88.71,88.75,85765,83.44,83.7,86755,25.51,25.4
1/24/2003,31.51,39.76,30.34,84398,86.38,88.59,85765,81.4,83.3,86755,24.82,25.53
1/27/2003,34.69,42.99,32.68,84398,85.2,85.73,85765,80.15,80.8,86755,24.53,24.45
1/28/2003,31.93,41.86,32.24,84398,85.83,85.63,85765,80.76,80.58,86755,24.78,24.77
1/29/2003,31.26,39.88,31.8,84398,86.48,85.44,85765,81.08,80.16,86755,25.15,24.76
1/30/2003,31.32,42.19,32.08,84398,84.43,86.79,85765,79.3,81.3,86755,24.54,25.32
1/31/2003,31.17,42.67,31.26,84398,86.06,84.15,85765,80.84,79.14,86755,24.44,24.06
2/3/2003,31.02,43.18,31.59,84398,86.23,86.14,85765,81.12,80.97,86755,24.49,24.528
2/4/2003,32.76,44.6,33,84398,85.38,85.31,85765,80.48,80.39,86755,24.19,24.18
2/5/2003,33.04,44.64,33.23,84398,84.85,85.754,85765,80.12,80.81,86755,24.08,24.33
2/6/2003,33.35,44.16,33.96,84398,84.45,84.37,85765,79.67,79.74,86755,24.21,24.04
2/7/2003,34.01,44.23,34.03,84398,83.42,84.91,85765,78.85,80.11,86755,23.81,24.36
2/10/2003,33.99,44.79,34.92,84398,84.01,83.466,85765,79.43,78.96,86755,24.02,23.899
2/11/2003,33.68,43.93,34.23,84398,83.43,84.37,85765,78.7,79.83,86755,24.15,24.25
2/12/2003,34.33,44.07,34.91,84398,82.1,83.16,85765,77.73,78.524,86755,23.82,24.07
2/13/2003,33.7,46.33,34.8,84398,82.35,82.15,85765,78.02,77.7,86755,23.94,23.85
2/14/2003,32.62,44.06,33.02,84398,84.15,82.37,85765,79.6,78.1,86755,24.49,23.83
2/18/2003,31.11,43.4,31.94,84398,85.63,84.53,85765,80.85,80,86755,25.25,24.7
2/19/2003,31.31,42.67,31.96,84398,85.18,85.32,85765,80.54,80.53,86755,25.08,25.2
2/20/2003,31.16,42.81,32.15,84398,84.33,85.21,85765,79.62,80.553,86755,24.98,25.15
2/21/2003,30.25,40.66,31.39,84398,85.18,84.38,85765,80.24,79.53,86755,25.17,24.93
2/24/2003,31.98,41.29,32.4,84398,83.8,84.93,85765,78.71,79.822,86755,24.74,25.13
2/25/2003,31.74,40.31,32.55,84398,84.47,82.95,85765,79.33,77.95,86755,24.77,24.45
2/26/2003,31.94,41.77,32.45,84398,83.24,84.024,85765,78.26,78.83,86755,24.22,24.68
2/27/2003,30.53,41.13,31.5,84398,84.34,83.7,85765,79.04,78.68,86755,24.77,24.42
2/28/2003,29.63,40.26,30.31,84398,84.9,84.47,85765,79.31,79.17,86755,25.16,24.81
3/3/2003,30.43,41.44,30.47,84398,84.09,85.26,85765,78.59,79.68,86755,24.65,25.27
3/4/2003,31.83,40.81,31.63,84398,82.75,83.95,85765,77.26,78.45,86755,24.5,24.66
3/5/2003,30.38,40.23,31.46,84398,83.45,82.61,85765,77.84,77.05,86755,24.55,24.4
3/6/2003,31.37,40.68,31.55,84398,82.75,82.87,85765,76.87,77.33,86755,24.49,24.43
3/7/2003,31.08,40.76,31.73,84398,83.32,81.61,85765,77.55,75.95,86755,24.54,24.08
3/10/2003,33.31,42.53,33.56,84398,81.32,82.6,85765,75.78,76.75,86755,24.01,24.33
3/11/2003,33.61,42.63,34.15,84398,80.52,81.48,85765,75.35,75.95,86755,23.8,24.06
3/12/2003,33.51,41.78,34.83,84398,81.06,80.38,85765,75.75,75.11,86755,24.23,23.76
3/13/2003,31.76,39.99,32.3,84398,83.86,82.18,85765,78.44,76.8,86755,25.62,24.64
3/14/2003,30.98,40.07,31.77,84398,84.13,84.2,85765,78.96,78.85,86755,25.72,25.73
3/17/2003,31.75,42.29,32.75,84398,86.78,83.46,85765,81.46,78.28,86755,26.6,25.43
3/18/2003,30.43,43.03,30.91,84398,87.29,87.154,85765,82.14,81.8,86755,26.93,26.8
3/19/2003,31.54,43.15,31.37,84398,87.96,87.28,85765,82.92,82.34,86755,26.7,26.85
3/20/2003,30.44,42.73,31.57,84398,88.15,87.33,85765,83.12,82.3,86755,26.8,26.54
3/21/2003,28.67,39.95,29.26,84398,89.67,88.8,85765,85.13,83.82,86755,27.17,27.21
3/24/2003,30.39,41.27,31.48,84398,86.69,88.02,85765,82.24,83.452,86755,26.04,26.47
3/25/2003,28.75,39.77,29.62,84398,87.52,86.74,85765,82.81,82.27,86755,26.41,26.158
